province,region,search_region,region_lat,region_lng
ԳԵՂԱՐՔՈՒՆԻՔ,ԽԱՉԱՂԲՅՈՒՐ,"ԳԵՂԱՐՔՈՒՆԻՔ,ԽԱՉԱՂԲՅՈՒՐ",40.89172,44.98608
ԳԵՂԱՐՔՈՒՆԻՔ,ԼՈՒՍԱԿՈՒՆՔ,"ԳԵՂԱՐՔՈՒՆԻՔ,ԼՈՒՍԱԿՈՒՆՔ",40.25568,45.14728
ԳԵՂԱՐՔՈՒՆԻՔ,ԳԵՂԱՔԱՐ,"ԳԵՂԱՐՔՈՒՆԻՔ,ԳԵՂԱՔԱՐ",40.11568,45.68263
ԳԵՂԱՐՔՈՒՆԻՔ,ՎԱՐԴԵՆԻՍ,"ԳԵՂԱՐՔՈՒՆԻՔ,ՎԱՐԴԵՆԻՍ",40.18272,45.7311
ԳԵՂԱՐՔՈՒՆԻՔ,ԱԿՈՒՆՔ,"ԳԵՂԱՐՔՈՒՆԻՔ,ԱԿՈՒՆՔ",39.81531,45.65832
ԼՈՌԻ,ԽՆԿՈՅԱՆ,"ԼՈՌԻ,ԽՆԿՈՅԱՆ",40.161791,44.516892
ԼՈՌԻ,ԼՈՒՍԱՂԲՅՈՒՐ,"ԼՈՌԻ,ԼՈՒՍԱՂԲՅՈՒՐ",41.05292,44.05548
ԼՈՌԻ,ՍԱՐԱԼԱՆՋ,"ԼՈՌԻ,ՍԱՐԱԼԱՆՋ",40.87334,44.09878
ԼՈՌԻ,ՀԱՐԹԱԳՅՈՒՂ,"ԼՈՌԻ,ՀԱՐԹԱԳՅՈՒՂ",40.161791,44.516892
ԼՈՌԻ,ԾԱՂԿԱԲԵՐ,"ԼՈՌԻ,ԾԱՂԿԱԲԵՐ",40.161791,44.516892
ԼՈՌԻ,ՄԵԾ ՊԱՐՆԻ,"ԼՈՌԻ,ՄԵԾ ՊԱՐՆԻ",40.161791,44.516892
ԼՈՌԻ,ԿԱԹՆԱՋՈՒՐ,"ԼՈՌԻ,ԿԱԹՆԱՋՈՒՐ",40.82323,44.14137
ԼՈՌԻ,ՇԻՐԱԿԱՄՈՒՏ,"ԼՈՌԻ,ՇԻՐԱԿԱՄՈՒՏ",40.86056,44.15278
ԼՈՌԻ,ԳԵՂԱՍԱՐ,"ԼՈՌԻ,ԳԵՂԱՍԱՐ",40.937581,44.468723
ԼՈՌԻ,ԳՈԳԱՐԱՆ,"ԼՈՌԻ,ԳՈԳԱՐԱՆ",40.89255,44.19915
ԼՈՌԻ,ՍԱՐԱՀԱՐԹ,"ԼՈՌԻ,ՍԱՐԱՀԱՐԹ",40.87043,44.21407
ԼՈՌԻ,ՇԵՆԱՎԱՆ,"ԼՈՌԻ,ՇԵՆԱՎԱՆ",40.05486,43.92876
ԼՈՌԻ,ԼԵՌՆԱՎԱՆ,"ԼՈՌԻ,ԼԵՌՆԱՎԱՆ",39.84874,46.74056
ԼՈՌԻ,ՋՐԱՇԵՆ,"ԼՈՌԻ,ՋՐԱՇԵՆ",40.79028,44.18664
ԼՈՌԻ,ՍԱՐԱՄԵՋ,"ԼՈՌԻ,ՍԱՐԱՄԵՋ",40.77487,44.2222
ԼՈՌԻ,ՍՊԻՏԱԿ,"ԼՈՌԻ,ՍՊԻՏԱԿ",40.49731,44.31811
ԼՈՌԻ,ԼԵՌՆԱՆՑՔ,"ԼՈՌԻ,ԼԵՌՆԱՆՑՔ",40.79532,44.27435
ԼՈՌԻ,ԱՐԵՎԱՇՈՂ,"ԼՈՌԻ,ԱՐԵՎԱՇՈՂ",40.161791,44.516892
ԼՈՌԻ,ՔԱՐԱՁՈՐ,"ԼՈՌԻ,ՔԱՐԱՁՈՐ",40.84609,44.32115
ԼՈՌԻ,ՂՈՒՐՍԱԼԻ,"ԼՈՌԻ,ՂՈՒՐՍԱԼԻ",40.161791,44.516892
ԼՈՌԻ,ՆՈՐ ԽԱՉԱԿԱՊ,"ԼՈՌԻ,ՆՈՐ ԽԱՉԱԿԱՊ",40.83822,44.3567
ԼՈՌԻ,ԳՅՈՒԼԱԳԱՐԱԿ,"ԼՈՌԻ,ԳՅՈՒԼԱԳԱՐԱԿ",40.161791,44.516892
ԼՈՌԻ,ԼԵՌՆԱՊԱՏ,"ԼՈՌԻ,ԼԵՌՆԱՊԱՏ",40.81538,44.39344
ԼՈՌԻ,ՀԱԼԱՎԱՐ,"ԼՈՌԻ,ՀԱԼԱՎԱՐ",40.937581,44.468723
ԼՈՌԻ,ԱՐՋՈՒՏ,"ԼՈՌԻ,ԱՐՋՈՒՏ",40.937581,44.468723
ԼՈՌԻ,ԲԱԶՈՒՄ,"ԼՈՌԻ,ԲԱԶՈՒՄ",40.161791,44.516892
ԼՈՌԻ,ԱԶՆՎԱՁՈՐ,"ԼՈՌԻ,ԱԶՆՎԱՁՈՐ",40.161791,44.516892
ԼՈՌԻ,ԴԱՐՊԱՍ,"ԼՈՌԻ,ԴԱՐՊԱՍ",40.83674,44.42494
ԼՈՌԻ,ՎԱՆԱՁՈՐ,"ԼՈՌԻ,ՎԱՆԱՁՈՐ",40.8098948,44.4967674947463
ԼՈՌԻ,ԳՈՒԳԱՐՔ,"ԼՈՌԻ,ԳՈՒԳԱՐՔ",40.8046,44.54025
ԼՈՌԻ,ՇԱՀՈՒՄՅԱՆ,"ԼՈՌԻ,ՇԱՀՈՒՄՅԱՆ",41.35272,44.76178
ԼՈՌԻ,ԼԵՐՄՈՆՏՈՎՈ,"ԼՈՌԻ,ԼԵՐՄՈՆՏՈՎՈ",40.7602,44.63163
ԼՈՌԻ,ԱՆՏԱՌԱՇԵՆ,"ԼՈՌԻ,ԱՆՏԱՌԱՇԵՆ",40.74451,44.62091
ԼՈՌԻ,ՄԱՐԳԱՀՈՎԻՏ,"ԼՈՌԻ,ՄԱՐԳԱՀՈՎԻՏ",40.73381,44.68474
ԼՈՌԻ,ՖԻՈԼԵՏՈՎՈ,"ԼՈՌԻ,ՖԻՈԼԵՏՈՎՈ",40.72241,44.71769
ԼՈՌԻ,ՔԱՐԱԲԵՐԴ,"ԼՈՌԻ,ՔԱՐԱԲԵՐԴ",40.54309,43.83331
ԼՈՌԻ,ՓԱՄԲԱԿ,"ԼՈՌԻ,ՓԱՄԲԱԿ",40.37974,45.5324
ԼՈՌԻ,ՎԱՀԱԳՆԱՁՈՐ,"ԼՈՌԻ,ՎԱՀԱԳՆԱՁՈՐ",40.937581,44.468723
ԼՈՌԻ,ՎԱՀԱԳՆԻ,"ԼՈՌԻ,ՎԱՀԱԳՆԻ",40.90698,44.60873
ԼՈՌԻ,ԱՆՏԱՌԱՄՈՒՏ,"ԼՈՌԻ,ԱՆՏԱՌԱՄՈՒՏ",40.93317,44.56243
ԼՈՌԻ,ԵՂԵԳՆՈՒՏ,"ԼՈՌԻ,ԵՂԵԳՆՈՒՏ",41.10687,44.91669
ԼՈՌԻ,ԴԵԲԵԴ,"ԼՈՌԻ,ԴԵԲԵԴ",40.161791,44.516892
ԼՈՌԻ,ՁՈՐԱԳԵՏ,"ԼՈՌԻ,ՁՈՐԱԳԵՏ",40.937581,44.468723
ԼՈՌԻ,ՁՈՐԱԳՅՈՒՂ,"ԼՈՌԻ,ՁՈՐԱԳՅՈՒՂ",41.15973,43.8847
ԼՈՌԻ,ՉԿԱԼՈՎ,"ԼՈՌԻ,ՉԿԱԼՈՎ",40.93403,44.65193
ԼՈՌԻ,ԴՍԵՂ,"ԼՈՌԻ,ԴՍԵՂ",40.9617,44.65003
ԼՈՌԻ,ԹՈՒՄԱՆՅԱՆ,"ԼՈՌԻ,ԹՈՒՄԱՆՅԱՆ",40.8098948,44.4967674947463
ԼՈՌԻ,ԱԼԱՎԵՐԴԻ,"ԼՈՌԻ,ԱԼԱՎԵՐԴԻ",41.09766,44.67316
ԼՈՌԻ,ԱԽԹԱԼԱ,"ԼՈՌԻ,ԱԽԹԱԼԱ",41.15192,44.76678
ԼՈՌԻ,ՇՆՈՂ,"ԼՈՌԻ,ՇՆՈՂ",40.84168,44.83209
ԼՈՌԻ,ԼՈՌԻ ԲԵՐԴ,"ԼՈՌԻ,ԼՈՌԻ ԲԵՐԴ",41.0022026,44.4306767405478
ԼՈՌԻ,ՄԵԾԱՎԱՆ,"ԼՈՌԻ,ՄԵԾԱՎԱՆ",41.20156,44.22877
ԼՈՌԻ,ՍԱՐՉԱՊԵՏ,"ԼՈՌԻ,ՍԱՐՉԱՊԵՏ",41.196,44.38432
ԼՈՌԻ,ՍՏԵՓԱՆԱՎԱՆ,"ԼՈՌԻ,ՍՏԵՓԱՆԱՎԱՆ",41.0085512,44.3845149
ԼՈՌԻ,ՏԱՇԻՐ,"ԼՈՌԻ,ՏԱՇԻՐ",41.12072,44.28462
ԼՈՌԻ,ՕՁՈՒՆ,"ԼՈՌԻ,ՕՁՈՒՆ",41.05321,44.61341
ԿՈՏԱՅՔ,ՀՐԱԶԴԱՆ,"ԿՈՏԱՅՔ,ՀՐԱԶԴԱՆ",40.52134195,44.7571474689781
ԿՈՏԱՅՔ,ԾԱՂԿԱՁՈՐ,"ԿՈՏԱՅՔ,ԾԱՂԿԱՁՈՐ",40.5301581,44.670194998233
ԿՈՏԱՅՔ,ՍՈԼԱԿ,"ԿՈՏԱՅՔ,ՍՈԼԱԿ",40.46361,44.7086
ԿՈՏԱՅՔ,ՔԱՂՍԻ,"ԿՈՏԱՅՔ,ՔԱՂՍԻ",40.4759717,44.7431438
ԿՈՏԱՅՔ,ԼԵՌՆԱՆԻՍՏ,"ԿՈՏԱՅՔ,ԼԵՌՆԱՆԻՍՏ",40.4677918,44.7923682
ԿՈՏԱՅՔ,ՋՐԱՌԱՏ,"ԿՈՏԱՅՔ,ՋՐԱՌԱՏ",40.54932,44.76084
ԿՈՏԱՅՔ,ՄԵՂՐԱՁՈՐ,"ԿՈՏԱՅՔ,ՄԵՂՐԱՁՈՐ",40.6397232,44.6466237
ԿՈՏԱՅՔ,ԵՂՎԱՐԴ,"ԿՈՏԱՅՔ,ԵՂՎԱՐԴ",40.3214049,44.4813889
ԿՈՏԱՅՔ,ՉԱՐԵՆՑԱՎԱՆ,"ԿՈՏԱՅՔ,ՉԱՐԵՆՑԱՎԱՆ",40.4029877,44.6469349
ԿՈՏԱՅՔ,ԱՐԳԵԼ,"ԿՈՏԱՅՔ,ԱՐԳԵԼ",40.37943,44.59945
ԿՈՏԱՅՔ,ԹԵՂԵՆԻՔ,"ԿՈՏԱՅՔ,ԹԵՂԵՆԻՔ",40.42389,44.57557
ԿՈՏԱՅՔ,ՆՈՐ ԱՐՏԱՄԵՏ,"ԿՈՏԱՅՔ,ՆՈՐ ԱՐՏԱՄԵՏ",40.3002526,44.5576341
ԿՈՏԱՅՔ,ՆՈՐ ԵՐԶՆԿԱ,"ԿՈՏԱՅՔ,ՆՈՐ ԵՐԶՆԿԱ",40.313845,44.4055455
ԿՈՏԱՅՔ,ՊՌՈՇՅԱՆ,"ԿՈՏԱՅՔ,ՊՌՈՇՅԱՆ",40.3196059,44.4831191
ԿՈՏԱՅՔ,ՔԱՍԱԽ,"ԿՈՏԱՅՔ,ՔԱՍԱԽ",40.2335811,44.4511178
ԿՈՏԱՅՔ,ՔԱՐԱՇԱՄԲ,"ԿՈՏԱՅՔ,ՔԱՐԱՇԱՄԲ",40.40696,44.575906
ԿՈՏԱՅՔ,ՆՈՐ ՀԱՃՆ,"ԿՈՏԱՅՔ,ՆՈՐ ՀԱՃՆ",40.3006902,44.5803502
ԿՈՏԱՅՔ,ԲՅՈՒՐԵՂԱՎԱՆ,"ԿՈՏԱՅՔ,ԲՅՈՒՐԵՂԱՎԱՆ",40.3122738,44.5977256
ԿՈՏԱՅՔ,ԱԿՈՒՆՔ,"ԿՈՏԱՅՔ,ԱԿՈՒՆՔ",40.2673488,44.6850728
ԿՈՏԱՅՔ,ԱՐԱՄՈՒՍ,"ԿՈՏԱՅՔ,ԱՐԱՄՈՒՍ",40.2491983,44.6629993
ԿՈՏԱՅՔ,ԱՐԶՆԻ,"ԿՈՏԱՅՔ,ԱՐԶՆԻ",40.2964841,44.5952192
ԿՈՏԱՅՔ,ԳԵՂԱՇԵՆ,"ԿՈՏԱՅՔ,ԳԵՂԱՇԵՆ",40.2276972,44.7234634
ԿՈՏԱՅՔ,ԳԵՏԱՄԵՋ,"ԿՈՏԱՅՔ,ԳԵՏԱՄԵՋ",40.271794,44.5815385
ԿՈՏԱՅՔ,ԿԱԹՆԱՂԲՅՈՒՐ,"ԿՈՏԱՅՔ,ԿԱԹՆԱՂԲՅՈՒՐ",40.2559334,44.6783773
ԿՈՏԱՅՔ,ԿԱՄԱՐԻՍ,"ԿՈՏԱՅՔ,ԿԱՄԱՐԻՍ",40.2385951,44.692118
ԿՈՏԱՅՔ,ՄՐԳԱՇԵՆ,"ԿՈՏԱՅՔ,ՄՐԳԱՇԵՆ",40.2840709,44.539769
ԿՈՏԱՅՔ,ՆՈՐ ԳԵՂԻ,"ԿՈՏԱՅՔ,ՆՈՐ ԳԵՂԻ",40.3170555,44.5780427
ԿՈՏԱՅՔ,ՔԱՆԱՔԵՌԱՎԱՆ,"ԿՈՏԱՅՔ,ՔԱՆԱՔԵՌԱՎԱՆ",40.24739,44.53511
ԿՈՏԱՅՔ,ԱԲՈՎՅԱՆ,"ԿՈՏԱՅՔ,ԱԲՈՎՅԱՆ",40.2714761,44.6333951
ԿՈՏԱՅՔ,ԱՌԻՆՋ,"ԿՈՏԱՅՔ,ԱՌԻՆՋ",40.2319916,44.580787
ԿՈՏԱՅՔ,ԲԱԼԱՀՈՎԻՏ,"ԿՈՏԱՅՔ,ԲԱԼԱՀՈՎԻՏ",40.2554428,44.6019412
ԿՈՏԱՅՔ,ԳԱՌՆԻ,"ԿՈՏԱՅՔ,ԳԱՌՆԻ",40.1182057,44.7285764
ԿՈՏԱՅՔ,ԳԵՂԱԴԻՐ,"ԿՈՏԱՅՔ,ԳԵՂԱԴԻՐ",40.1538525,44.6531421
ԿՈՏԱՅՔ,ԳԵՂԱՐԴ,"ԿՈՏԱՅՔ,ԳԵՂԱՐԴ",40.1286026,44.7779851
ԿՈՏԱՅՔ,ԳԵՏԱՐԳԵԼ,"ԿՈՏԱՅՔ,ԳԵՏԱՐԳԵԼ",40.2445502,44.596703
ԿՈՏԱՅՔ,ԳՈՂԹ,"ԿՈՏԱՅՔ,ԳՈՂԹ",40.1384828,44.7857223
ԿՈՏԱՅՔ,ՀԱՑԱՎԱՆ,"ԿՈՏԱՅՔ,ՀԱՑԱՎԱՆ",40.1385305,44.6516783
ԿՈՏԱՅՔ,ՄԱՅԱԿՈՎՍԿԻ,"ԿՈՏԱՅՔ,ՄԱՅԱԿՈՎՍԿԻ",40.24782415,44.6348827078344
ԿՈՏԱՅՔ,ՈՂՋԱԲԵՐԴ,"ԿՈՏԱՅՔ,ՈՂՋԱԲԵՐԴ",40.1728549,44.6432385
ԿՈՏԱՅՔ,ՊՏՂՆԻ,"ԿՈՏԱՅՔ,ՊՏՂՆԻ",40.2562765,44.5835397
ԿՈՏԱՅՔ,ՋՐՎԵԺ,"ԿՈՏԱՅՔ,ՋՐՎԵԺ",40.188762,44.635852
ԿՈՏԱՅՔ,ՎԵՐԻՆ ՊՏՂՆԻ,"ԿՈՏԱՅՔ,ՎԵՐԻՆ ՊՏՂՆԻ",40.2462906,44.5821299
ԵՐԵՎԱՆ,ՔԱՆԱՔԵՌ-ԶԵՅԹՈՒՆ,"ԵՐԵՎԱՆ,ՔԱՆԱՔԵՌ-ԶԵՅԹՈՒՆ",40.2042749,44.5326416
ՇԻՐԱԿ,ԱՇՈՑՔ,"ՇԻՐԱԿ,ԱՇՈՑՔ",41.0362716,43.8406152
ՇԻՐԱԿ,ՍԱՐԱՊԱՏ,"ՇԻՐԱԿ,ՍԱՐԱՊԱՏ",40.9342312,44.0451805
ՇԻՐԱԿ,ԱՐՓԻ,"ՇԻՐԱԿ,ԱՐՓԻ",41.06166165,43.6262089610804
ՇԻՐԱԿ,ԱՄԱՍԻԱ,"ՇԻՐԱԿ,ԱՄԱՍԻԱ",40.9573106,43.7856103
ՇԻՐԱԿ,ՄԱՐՄԱՇԵՆ,"ՇԻՐԱԿ,ՄԱՐՄԱՇԵՆ",40.836959,43.7789881
ՇԻՐԱԿ,ԱՌԱՓԻ,"ՇԻՐԱԿ,ԱՌԱՓԻ",40.7772449,43.8071376
ՇԻՐԱԿ,ՀԱՅԿԱՎԱՆ,"ՇԻՐԱԿ,ՀԱՅԿԱՎԱՆ",40.8031125,43.7531033
ՇԻՐԱԿ,ՈՍԿԵՀԱՍԿ,"ՇԻՐԱԿ,ՈՍԿԵՀԱՍԿ",40.7616989,43.7760322
ՇԻՐԱԿ,ԳՅՈՒՄՐԻ,"ՇԻՐԱԿ,ԳՅՈՒՄՐԻ",40.7852085,43.8416095
ՇԻՐԱԿ,ԱԶԱՏԱՆ,"ՇԻՐԱԿ,ԱԶԱՏԱՆ",40.7183874,43.8271084
ՇԻՐԱԿ,ԱԽՈՒՐԻԿ,"ՇԻՐԱԿ,ԱԽՈՒՐԻԿ",40.7442347,43.7770408
ՇԻՐԱԿ,ԱԽՈՒՐՅԱՆ,"ՇԻՐԱԿ,ԱԽՈՒՐՅԱՆ",40.6094279,43.6996125
ՇԻՐԱԿ,ԲԱՅԱՆԴՈՒՐ,"ՇԻՐԱԿ,ԲԱՅԱՆԴՈՒՐ",40.6940516,43.7681809
ՇԻՐԱԿ,ԲԵՆԻԱՄԻՆ,"ՇԻՐԱԿ,ԲԵՆԻԱՄԻՆ",40.6901634,43.849853
ՇԻՐԱԿ,ԳԵՏՔ,"ՇԻՐԱԿ,ԳԵՏՔ",40.7282782,43.7865051
ՇԻՐԱԿ,ԵՐԱԶԳԱՎՈՐՍ,"ՇԻՐԱԿ,ԵՐԱԶԳԱՎՈՐՍ",40.7035847,43.7757748
ՇԻՐԱԿ,ՂԱՐԻԲՋԱՆՅԱՆ,"ՇԻՐԱԿ,ՂԱՐԻԲՋԱՆՅԱՆ",40.7408042,43.7996074
ՇԻՐԱԿ,ԱՐԹԻԿ,"ՇԻՐԱԿ,ԱՐԹԻԿ",40.6198428,43.9707866
ՇԻՐԱԿ,ՀԱՌԻՃ,"ՇԻՐԱԿ,ՀԱՌԻՃ",40.6078779,44.0023026
ՇԻՐԱԿ,ՆԱՀԱՊԵՏԱՎԱՆ,"ՇԻՐԱԿ,ՆԱՀԱՊԵՏԱՎԱՆ",40.6078779,44.0148101
ՇԻՐԱԿ,ՍԱՐԱԼԱՆՋ,"ՇԻՐԱԿ,ՍԱՐԱԼԱՆՋ",40.6208158,44.0206176
ՇԻՐԱԿ,ՓՈՔՐ ՄԱՆԹԱՇ,"ՇԻՐԱԿ,ՓՈՔՐ ՄԱՆԹԱՇ",40.640404,44.0434074
ՇԻՐԱԿ,ՄԵԾ ՄԱՆԹԱՇ,"ՇԻՐԱԿ,ՄԵԾ ՄԱՆԹԱՇ",40.645334,44.0560551
ՇԻՐԱԿ,ԱՐԵՎՇԱՏ,"ՇԻՐԱԿ,ԱՐԵՎՇԱՏ",40.6527231,44.0448054
ՇԻՐԱԿ,ՍՊԱՆԴԱՐՅԱՆ,"ՇԻՐԱԿ,ՍՊԱՆԴԱՐՅԱՆ",40.6616436,44.0220023
ՇԻՐԱԿ,ԳԵՂԱՆԻՍՏ,"ՇԻՐԱԿ,ԳԵՂԱՆԻՍՏ",40.6828266,44.0251372
ՇԻՐԱԿ,ԳԵՏԱՓ,"ՇԻՐԱԿ,ԳԵՏԱՓ",40.6599742,43.9953912
ՇԻՐԱԿ,ԱՆՈՒՇԱՎԱՆ,"ՇԻՐԱԿ,ԱՆՈՒՇԱՎԱՆ",40.6488386,43.9769959
ՇԻՐԱԿ,ՓԱՆԻԿ,"ՇԻՐԱԿ,ՓԱՆԻԿ",40.6617127,43.9718479
ՇԻՐԱԿ,ՄԵՂՐԱՇԵՆ,"ՇԻՐԱԿ,ՄԵՂՐԱՇԵՆ",40.6694795,43.9581492
ՇԻՐԱԿ,ՆՈՐ ԿՅԱՆՔ,"ՇԻՐԱԿ,ՆՈՐ ԿՅԱՆՔ",40.6561601,43.9286193
ՇԻՐԱԿ,ՎԱՐԴԱՔԱՐ,"ՇԻՐԱԿ,ՎԱՐԴԱՔԱՐ",40.6642983,43.9196714
ՇԻՐԱԿ,ՀՈՎՏԱՇԵՆ,"ՇԻՐԱԿ,ՀՈՎՏԱՇԵՆ",40.668392,43.8929668
ՇԻՐԱԿ,ՀՈՌՈՄ,"ՇԻՐԱԿ,ՀՈՌՈՄ",40.6616279,43.8885835
ՇԻՐԱԿ,ՍԱՐԱՏԱԿ,"ՇԻՐԱԿ,ՍԱՐԱՏԱԿ",40.6701157,43.8699193
ՇԻՐԱԿ,ԼՈՒՍԱԿԵՐՏ,"ՇԻՐԱԿ,ԼՈՒՍԱԿԵՐՏ",40.673543,43.8571428
ՇԻՐԱԿ,ՀԱՅՐԵՆՅԱՑ,"ՇԻՐԱԿ,ՀԱՅՐԵՆՅԱՑ",40.6304753,43.8726779
ՇԻՐԱԿ,ՀԱՅԿԱՍԱՐ,"ՇԻՐԱԿ,ՀԱՅԿԱՍԱՐ",40.6048039,43.8869223
ՇԻՐԱԿ,ՏՈՒՖԱՇԵՆ,"ՇԻՐԱԿ,ՏՈՒՖԱՇԵՆ",40.6045388,43.9170375
ՇԻՐԱԿ,ԼԵՌՆԱԿԵՐՏ,"ՇԻՐԱԿ,ԼԵՌՆԱԿԵՐՏ",40.561653,43.9391868
ՇԻՐԱԿ,ՊԵՄԶԱՇԵՆ,"ՇԻՐԱԿ,ՊԵՄԶԱՇԵՆ",40.5853531,43.9385285
ՇԻՐԱԿ,ԱՆԻ,"ՇԻՐԱԿ,ԱՆԻ",40.828765,43.8284292473001
ՍՅՈՒՆԻՔ,ԳՈՐԻՍ,"ՍՅՈՒՆԻՔ,ԳՈՐԻՍ",39.5093282,46.3390812
ՍՅՈՒՆԻՔ,ՍԻՍԻԱՆ,"ՍՅՈՒՆԻՔ,ՍԻՍԻԱՆ",39.52102,46.03581
ՍՅՈՒՆԻՔ,ԳՈՐԱՅՔ,"ՍՅՈՒՆԻՔ,ԳՈՐԱՅՔ",39.374087,46.146743
ՍՅՈՒՆԻՔ,ՏԱԹԵՎ,"ՍՅՈՒՆԻՔ,ՏԱԹԵՎ",39.20793,46.48251
ՍՅՈՒՆԻՔ,ՏԵՂ,"ՍՅՈՒՆԻՔ,ՏԵՂ",39.55792,46.47723
ՍՅՈՒՆԻՔ,ԿԱՊԱՆ,"ՍՅՈՒՆԻՔ,ԿԱՊԱՆ",39.1710462,46.4267047
ՍՅՈՒՆԻՔ,ՔԱՋԱՐԱՆ,"ՍՅՈՒՆԻՔ,ՔԱՋԱՐԱՆ",39.1557,46.13348
ՍՅՈՒՆԻՔ,ՄԵՂՐԻ,"ՍՅՈՒՆԻՔ,ՄԵՂՐԻ",38.90292,46.24458
ՎԱՅՈՑ ՁՈՐ,ԵՂԵԳՆԱՁՈՐ,"ՎԱՅՈՑ ՁՈՐ,ԵՂԵԳՆԱՁՈՐ",39.7591317,45.3320458
ՎԱՅՈՑ ՁՈՐ,ԱՐԵՆԻ,"ՎԱՅՈՑ ՁՈՐ,ԱՐԵՆԻ",39.7272242,45.1883125
ՎԱՅՈՑ ՁՈՐ,ԳԼԱՁՈՐ,"ՎԱՅՈՑ ՁՈՐ,ԳԼԱՁՈՐ",39.7767024,45.3447891
ՎԱՅՈՑ ՁՈՐ,ԵՂԵԳԻՍ,"ՎԱՅՈՑ ՁՈՐ,ԵՂԵԳԻՍ",39.8725793,45.3593006
ՎԱՅՈՑ ՁՈՐ,ՄԱԼԻՇԿԱ,"ՎԱՅՈՑ ՁՈՐ,ՄԱԼԻՇԿԱ",39.7383027,45.390763
ՎԱՅՈՑ ՁՈՐ,ՎԱՅՔ,"ՎԱՅՈՑ ՁՈՐ,ՎԱՅՔ",39.6939049,45.4565871
ՎԱՅՈՑ ՁՈՐ,ԶԱՌԻԹԱՓ,"ՎԱՅՈՑ ՁՈՐ,ԶԱՌԻԹԱՓ",39.6364517,45.5107462
ՎԱՅՈՑ ՁՈՐ,ՋԵՐՄՈՒԿ,"ՎԱՅՈՑ ՁՈՐ,ՋԵՐՄՈՒԿ",39.8388185,45.6712635
ՏԱՎՈՒՇ,ՆՈՅԵՄԲԵՐՅԱՆ,"ՏԱՎՈՒՇ,ՆՈՅԵՄԲԵՐՅԱՆ",41.17244,44.99917
ՏԱՎՈՒՇ,ԿՈՂԲ,"ՏԱՎՈՒՇ,ԿՈՂԲ",40.842394,45.369082
ՏԱՎՈՒՇ,ԱՅՐՈՒՄ,"ՏԱՎՈՒՇ,ԱՅՐՈՒՄ",40.14513,46.0007
ՏԱՎՈՒՇ,ԲԵՐՔԱԲԵՐ,"ՏԱՎՈՒՇ,ԲԵՐՔԱԲԵՐ",41.05571,45.14715
ՏԱՎՈՒՇ,ԿԻՐԱՆՑ,"ՏԱՎՈՒՇ,ԿԻՐԱՆՑ",41.04737,45.09915
ՏԱՎՈՒՇ,ԱՃԱՐԿՈՒՏ,"ՏԱՎՈՒՇ,ԱՃԱՐԿՈՒՏ",41.03607,45.08893
ՏԱՎՈՒՇ,ՍԱՐԻԳՅՈՒՂ,"ՏԱՎՈՒՇ,ՍԱՐԻԳՅՈՒՂ",41.03531,45.14486
ՏԱՎՈՒՇ,ԾԱՂԿԱՎԱՆ,"ՏԱՎՈՒՇ,ԾԱՂԿԱՎԱՆ",40.94128,45.33076
ՏԱՎՈՒՇ,ՍԵՎՔԱՐ,"ՏԱՎՈՒՇ,ՍԵՎՔԱՐ",40.91996,45.40216
ՏԱՎՈՒՇ,ԱՉԱՋՈՒՐ,"ՏԱՎՈՒՇ,ԱՉԱՋՈՒՐ",40.75708,44.7403
ՏԱՎՈՒՇ,ԴԻՏԱՎԱՆ,"ՏԱՎՈՒՇ,ԴԻՏԱՎԱՆ",40.91996,45.40216
ՏԱՎՈՒՇ,ԱԶԱՏԱՄՈՒՏ,"ՏԱՎՈՒՇ,ԱԶԱՏԱՄՈՒՏ",40.98847,45.20097
ՏԱՎՈՒՇ,ԱՅԳԵՀՈՎԻՏ,"ՏԱՎՈՒՇ,ԱՅԳԵՀՈՎԻՏ",39.36185,46.67812
ՏԱՎՈՒՇ,ՎԱԶԱՇԵՆ,"ՏԱՎՈՒՇ,ՎԱԶԱՇԵՆ",40.91996,45.40216
ՏԱՎՈՒՇ,ԴԻԼԻՋԱՆ,"ՏԱՎՈՒՇ,ԴԻԼԻՋԱՆ",40.76550875,44.92130045
ՏԱՎՈՒՇ,ԳԱՆՁԱՔԱՐ,"ՏԱՎՈՒՇ,ԳԱՆՁԱՔԱՐ",40.84508,45.16136
ՏԱՎՈՒՇ,ԻՋԵՎԱՆ,"ՏԱՎՈՒՇ,ԻՋԵՎԱՆ",40.842394,45.369082
ՏԱՎՈՒՇ,ԳԵՏԱՀՈՎԻՏ,"ՏԱՎՈՒՇ,ԳԵՏԱՀՈՎԻՏ",40.89782,45.13924
ՏԱՎՈՒՇ,ԵՆՈՔԱՎԱՆ,"ՏԱՎՈՒՇ,ԵՆՈՔԱՎԱՆ",40.91291,45.10742
ՏԱՎՈՒՇ,ԼՈՒՍԱՁՈՐ,"ՏԱՎՈՒՇ,ԼՈՒՍԱՁՈՐ",39.89275,46.73459
ՏԱՎՈՒՇ,ԽԱՇԹԱՌԱԿ,"ՏԱՎՈՒՇ,ԽԱՇԹԱՌԱԿ",40.89313,45.05548
ՏԱՎՈՒՇ,ԼՈՒՍԱՀՈՎԻՏ,"ՏԱՎՈՒՇ,ԼՈՒՍԱՀՈՎԻՏ",40.91996,45.40216
